protein	id	evalue	score
NIPA01000059.1_115	K09471	3.4e-147	489.1
NIPA01000018.1_68	K03750	3.5e-147	490.3
NIPA01000073.1_2	K10974	3.5e-147	488.9
NIPA01000011.1_29	K18093	4.1e-147	488.9
NIPA01000050.1_61	K01487	4.7e-147	489.6
NIPA01000092.1_92	K11473	8.4e-147	488.3
NIPA01000086.1_420	K01657	8.699999999999999e-147	489.7
NIPA01000052.1_80	K03321	9.5e-147	488.9
NIPA01000077.1_9	K07481	9.7e-147	488.1
NIPA01000086.1_310	K21825	1.8000000000000001e-146	486.4
NIPA01000046.1_179	K00666	2.1e-146	488.2
NIPA01000020.1_55	K17218	2.2e-146	487.1
NIPA01000048.1_146	K01953	3.2e-146	487.5
NIPA01000027.1_132	K09471	3.7e-146	485.7
NIPA01000102.1_75	K04088	3.9e-146	485.9
NIPA01000099.1_65	K01259	3.9e-146	486.7
NIPA01000109.1_27	K19129	3.9e-146	485.2
NIPA01000002.1_60	K02401	5.5e-146	485.3
NIPA01000080.1_19	K13021	5.6e-146	485.3
NIPA01000102.1_210	K08349	7e-146	483.5
NIPA01000050.1_119	K22303	7.4e-146	484.0
NIPA01000102.1_216	K12256	8.2e-146	484.9
NIPA01000086.1_319	K01620	9.6e-146	485.2
NIPA01000102.1_112	K03863	9.7e-146	484.6
NIPA01000035.1_52	K00004	1.0000000000000001e-145	484.0
NIPA01000039.1_317	K03072	1.5000000000000001e-145	484.3
NIPA01000018.1_312	K05539	1.7e-145	484.0
NIPA01000080.1_36	K17850	2.1000000000000003e-145	481.8
NIPA01000082.1_24	K21019	2.6000000000000003e-145	483.4
NIPA01000032.1_46	K18093	2.9000000000000002e-145	482.8
NIPA01000086.1_309	K10025	3.1000000000000004e-145	480.5
NIPA01000040.1_101	K05523	3.8e-145	480.8
NIPA01000018.1_246	K16291	4.5e-145	482.2
NIPA01000048.1_151	K03293	4.8e-145	482.8
NIPA01000020.1_101	K13888	5.4e-145	481.8
NIPA01000039.1_138	K02536	5.7e-145	482.9
NIPA01000020.1_29	K06145	9.100000000000001e-145	480.9
NIPA01000082.1_6	K01433	1.4e-144	481.5
NIPA01000073.1_14	K18141	1.6000000000000001e-144	479.9
NIPA01000099.1_119	K22719	2e-144	480.4
NIPA01000080.1_21	K00455	2.1e-144	478.5
NIPA01000025.1_138	K01738	2.2e-144	481.2
NIPA01000027.1_143	K04561	2.6e-144	480.8
NIPA01000027.1_73	K00097	2.9e-144	480.0
NIPA01000073.1_120	K14052	3e-144	479.5
NIPA01000042.1_47	K01749	3.7e-144	480.2
NIPA01000086.1_295	K18291	3.9e-144	477.3
NIPA01000048.1_10	K08194	4e-144	478.8
NIPA01000066.1_51	K00032	4.7e-144	477.8
NIPA01000059.1_99	K01647	5.1e-144	479.7
NIPA01000056.1_5	K03320	5.7e-144	479.4
NIPA01000046.1_50	K00263	6.2e-144	478.2
NIPA01000068.1_107	K10004	8.9e-144	475.5
NIPA01000050.1_84	K21137	1.6e-143	476.4
NIPA01000066.1_69	K03750	2.4e-143	477.6
NIPA01000059.1_10	K11893	2.4e-143	476.9
NIPA01000102.1_131	K07644	2.5e-143	477.6
NIPA01000018.1_71	K00111	2.7e-143	477.2
NIPA01000027.1_86	K01409	3.1e-143	476.8
NIPA01000018.1_76	K08309	3.7e-143	478.0
NIPA01000050.1_83	K21136	4.1e-143	474.9
NIPA01000063.1_1	K00404	5.3e-143	475.6
NIPA01000048.1_6	K13021	6.8e-143	475.2
NIPA01000039.1_27	K00611	7.6e-143	475.3
NIPA01000046.1_182	K04342	8e-143	475.1
NIPA01000050.1_99	K03412	8.1e-143	476.0
NIPA01000092.1_73	K00989	9.8e-143	475.7
NIPA01000103.1_3	K17737	1.4999999999999999e-142	472.6
NIPA01000027.1_7	K00145	1.4999999999999999e-142	473.7
NIPA01000102.1_197	K03324	1.6999999999999998e-142	475.0
NIPA01000013.1_49	K13007	3.9999999999999994e-142	471.8
NIPA01000010.1_116	K03455	4.1e-142	473.6
NIPA01000048.1_103	K00130	5.9999999999999995e-142	472.8
NIPA01000018.1_343	K02314	7.7e-142	472.2
NIPA01000063.1_24	K12542	7.7e-142	472.2
NIPA01000018.1_46	K00254	1e-141	471.7
NIPA01000073.1_59	K03149	1e-141	471.6
NIPA01000068.1_46	K00768	1.5e-141	471.4
NIPA01000068.1_15	K01406	1.7999999999999998e-141	471.6
NIPA01000086.1_314	K00673	1.7999999999999998e-141	471.3
NIPA01000099.1_126	K02500	2.8e-141	470.2
NIPA01000086.1_214	K03417	2.9e-141	468.5
NIPA01000027.1_192	K03457	4.8999999999999995e-141	470.1
NIPA01000086.1_274	K07146	6.699999999999999e-141	468.8
NIPA01000038.1_126	K22474	6.8e-141	468.7
NIPA01000099.1_160	K00611	6.999999999999999e-141	468.9
NIPA01000050.1_95	K21020	7.499999999999999e-141	466.7
NIPA01000010.1_38	K09691	9.599999999999999e-141	469.4
NIPA01000073.1_87	K06969	1.1e-140	468.8
NIPA01000011.1_10	K07644	1.7e-140	468.3
NIPA01000068.1_22	K23064	1.8e-140	464.5
NIPA01000093.1_13	K21607	1.8e-140	466.4
NIPA01000039.1_114	K03087	2e-140	466.9
NIPA01000046.1_2	K11927	2.3e-140	467.6
NIPA01000025.1_129	K18093	2.4e-140	466.6
NIPA01000059.1_156	K00496	2.4e-140	467.2
NIPA01000080.1_8	K07552	2.7e-140	466.9
NIPA01000038.1_66	K19969	3.2e-140	465.9
NIPA01000022.1_48	K06970	3.2e-140	466.6
NIPA01000038.1_124	K02523	4e-140	466.8
NIPA01000073.1_37	K00609	4.2e-140	465.7
NIPA01000042.1_1	K02011	5.999999999999999e-140	466.2
NIPA01000077.1_49	K12340	9.5e-140	465.5
NIPA01000018.1_213	K13774	9.7e-140	463.3
NIPA01000018.1_35	K21009	1.6e-139	463.6
NIPA01000102.1_251	K00101	1.7e-139	465.2
NIPA01000102.1_145	K01003	1.9e-139	462.3
NIPA01000046.1_175	K18567	2.4999999999999998e-139	462.8
NIPA01000018.1_262	K18300	2.6e-139	463.5
NIPA01000092.1_105	K02036	2.6e-139	462.3
NIPA01000040.1_13	K08304	2.7e-139	463.6
NIPA01000018.1_174	K10017	3.5e-139	460.7
NIPA01000080.1_25	K02508	3.6e-139	461.8
NIPA01000040.1_188	K03299	3.8e-139	462.8
NIPA01000002.1_98	K01266	4e-139	463.0
NIPA01000099.1_80	K02001	4.4999999999999995e-139	463.8
NIPA01000059.1_22	K11910	5.8e-139	463.5
NIPA01000099.1_134	K07289	6.2e-139	463.5
NIPA01000035.1_13	K02028	6.9e-139	462.2
NIPA01000020.1_53	K00854	8.199999999999999e-139	462.7
NIPA01000104.1_37	K03820	8.899999999999999e-139	462.7
NIPA01000002.1_99	K00864	9.899999999999999e-139	462.2
NIPA01000102.1_43	K12340	9.999999999999999e-139	462.1
NIPA01000018.1_398	K01295	1.1e-138	461.7
NIPA01000025.1_71	K00337	1.3e-138	462.3
NIPA01000050.1_79	K02623	1.3e-138	459.8
NIPA01000086.1_350	K03215	1.5e-138	461.7
NIPA01000102.1_6	K02844	2.1e-138	460.3
NIPA01000102.1_119	K16517	2.6999999999999997e-138	459.9
NIPA01000099.1_147	K03543	2.9e-138	460.1
NIPA01000086.1_423	K03517	3e-138	459.7
NIPA01000102.1_201	K20534	3.2e-138	460.0
NIPA01000111.1_67	K15011	3.4e-138	459.9
NIPA01000073.1_99	K00560	4.1e-138	458.9
NIPA01000036.1_1	K12251	6.2e-138	459.3
NIPA01000039.1_90	K18540	6.2e-138	456.8
NIPA01000104.1_22	K08305	9.5e-138	459.2
NIPA01000040.1_208	K09760	1.3e-137	458.8
NIPA01000111.1_16	K08305	1.3e-137	458.7
NIPA01000039.1_128	K01627	1.5e-137	458.1
NIPA01000099.1_205	K00605	1.5e-137	458.4
NIPA01000068.1_20	K21062	1.5999999999999999e-137	455.9
NIPA01000073.1_68	K07263	1.6999999999999998e-137	458.9
NIPA01000099.1_69	K00285	1.9e-137	457.5
NIPA01000046.1_99	K05781	3.1e-137	454.9
NIPA01000102.1_294	K00970	3.6e-137	456.7
NIPA01000099.1_67	K10001	4.5e-137	454.9
NIPA01000005.1_25	K01953	4.8e-137	457.2
NIPA01000050.1_115	K18093	6.2e-137	455.3
NIPA01000013.1_35	K05541	8.099999999999999e-137	454.2
NIPA01000102.1_5	K02841	1e-136	454.5
NIPA01000111.1_46	K03568	1.1e-136	455.2
NIPA01000084.1_28	K11811	1.2e-136	454.7
NIPA01000086.1_99	K02584	1.5e-136	455.1
NIPA01000027.1_70	K07102	1.6e-136	454.4
NIPA01000086.1_92	K10216	1.8e-136	452.7
NIPA01000027.1_136	K00821	1.8e-136	454.0
NIPA01000059.1_65	K00057	2e-136	454.2
NIPA01000108.1_149	K03759	2.1e-136	453.8
NIPA01000040.1_158	K02390	2.4e-136	454.1
NIPA01000039.1_79	K03576	2.9e-136	452.3
NIPA01000099.1_189	K07638	3.4999999999999995e-136	454.1
NIPA01000086.1_88	K05783	3.6e-136	451.2
NIPA01000108.1_62	K00632	4.2e-136	452.9
NIPA01000063.1_2	K09781	4.2e-136	452.3
NIPA01000086.1_93	K18364	6.2e-136	450.3
NIPA01000050.1_135	K13935	7.599999999999999e-136	450.7
NIPA01000071.1_4	K16090	7.9e-136	452.6
NIPA01000052.1_71	K00496	8.7e-136	452.1
NIPA01000020.1_49	K10228	8.7e-136	450.3
NIPA01000039.1_28	K02010	8.8e-136	452.3
NIPA01000027.1_80	K06415	1.5e-135	451.0
NIPA01000039.1_84	K07749	3.2e-135	449.6
NIPA01000048.1_111	K10778	3.2e-135	450.2
NIPA01000059.1_24	K05825	4e-135	449.8
NIPA01000073.1_32	K01920	7.2e-135	448.1
NIPA01000086.1_340	K02346	7.3e-135	449.4
NIPA01000108.1_15	K03229	8.699999999999999e-135	447.9
NIPA01000039.1_291	K05882	1.1e-134	447.3
NIPA01000064.1_6	K15551	1.2e-134	447.2
NIPA01000086.1_286	K07262	1.2e-134	448.3
NIPA01000017.1_5	K01626	1.2e-134	449.3
NIPA01000092.1_41	K01775	1.5e-134	448.3
NIPA01000018.1_26	K03924	2.2e-134	447.8
NIPA01000039.1_43	K10012	2.3e-134	446.0
NIPA01000039.1_141	K11749	2.4e-134	447.0
NIPA01000062.1_28	K01438	3.6e-134	447.1
NIPA01000080.1_18	K02509	4.2000000000000003e-134	444.4
NIPA01000059.1_166	K01477	4.700000000000001e-134	446.3
NIPA01000052.1_5	K05874	5e-134	447.6
NIPA01000092.1_93	K11472	6.100000000000001e-134	446.6
NIPA01000050.1_88	K18093	7.3e-134	445.2
NIPA01000059.1_62	K01897	7.4e-134	446.2
NIPA01000039.1_201	K03762	7.700000000000001e-134	445.9
NIPA01000084.1_2	K22952	8.600000000000001e-134	444.6
NIPA01000040.1_167	K01995	9e-134	446.0
NIPA01000099.1_135	K03575	9.8e-134	446.0
NIPA01000082.1_109	K01000	1e-133	444.7
NIPA01000036.1_12	K02046	1.2e-133	443.8
NIPA01000108.1_123	K01491	1.5e-133	443.8
NIPA01000038.1_131	K04770	1.8e-133	445.2
NIPA01000023.1_51	K06942	1.9e-133	445.3
NIPA01000079.1_26	K17316	2.3e-133	442.9
NIPA01000082.1_14	K03924	2.6000000000000003e-133	444.3
NIPA01000013.1_18	K01963	2.6000000000000003e-133	444.7
NIPA01000018.1_128	K03621	4.5e-133	442.7
NIPA01000010.1_36	K12994	4.6e-133	442.3
NIPA01000048.1_138	K18567	5e-133	442.1
NIPA01000102.1_245	K07645	6.2e-133	442.9
NIPA01000086.1_162	K00248	8e-133	442.1
NIPA01000040.1_96	K14977	8.6e-133	441.5
NIPA01000018.1_301	K06879	8.700000000000001e-133	442.0
NIPA01000010.1_133	K00574	9.2e-133	442.5
NIPA01000082.1_107	K03588	1e-132	441.6
NIPA01000063.1_17	K08642	1.1999999999999999e-132	441.8
NIPA01000043.1_33	K03554	1.4e-132	441.1
NIPA01000027.1_72	K03771	1.4e-132	442.2
NIPA01000038.1_172	K11688	1.6e-132	441.2
NIPA01000066.1_23	K03639	1.7e-132	440.8
NIPA01000027.1_76	K01525	3.3e-132	439.4
NIPA01000084.1_7	K02525	3.6e-132	439.3
NIPA01000073.1_27	K02661	3.9e-132	438.2
NIPA01000079.1_5	K03498	4.2e-132	440.1
NIPA01000082.1_114	K03438	4.5e-132	439.9
NIPA01000002.1_117	K03639	5.8e-132	439.1
NIPA01000038.1_116	K11753	6.1e-132	439.1
NIPA01000109.1_54	K15660	6.9e-132	438.7
NIPA01000040.1_39	K06714	1.1e-131	438.4
NIPA01000046.1_138	K03274	1.1e-131	438.4
NIPA01000082.1_2	K14335	1.1e-131	437.9
NIPA01000104.1_38	K06189	1.3e-131	437.6
NIPA01000012.1_9	K00004	1.3e-131	437.5
NIPA01000002.1_103	K04023	1.3e-131	437.6
NIPA01000099.1_59	K02028	1.4e-131	438.1
NIPA01000103.1_10	K13954	1.7e-131	437.2
NIPA01000102.1_156	K11962	1.9e-131	437.1
NIPA01000108.1_65	K23107	2.8e-131	436.1
NIPA01000073.1_126	K00058	2.8e-131	436.9
NIPA01000018.1_49	K07259	3.8e-131	437.7
NIPA01000018.1_58	K18093	3.9e-131	436.2
NIPA01000014.1_35	K21405	4.0000000000000004e-131	437.5
NIPA01000013.1_17	K11754	4.6e-131	436.9
NIPA01000092.1_62	K00930	4.6e-131	435.6
NIPA01000011.1_13	K15727	5.8e-131	436.1
NIPA01000092.1_95	K11474	6.7e-131	433.7
NIPA01000040.1_272	K02314	7.1e-131	436.0
NIPA01000088.1_2	K11074	7.9e-131	433.8
NIPA01000040.1_213	K22187	1.9000000000000003e-130	434.1
NIPA01000046.1_23	K15553	1.9000000000000003e-130	434.3
NIPA01000093.1_2	K01115	2.4000000000000004e-130	435.0
NIPA01000013.1_79	K01479	3.9e-130	433.0
NIPA01000059.1_70	K09458	7.2e-130	433.1
NIPA01000111.1_33	K06861	8.100000000000001e-130	431.5
NIPA01000002.1_70	K03412	1.2e-129	432.5
NIPA01000093.1_31	K01857	1.2999999999999999e-129	431.8
NIPA01000048.1_7	K16517	1.2999999999999999e-129	431.3
NIPA01000013.1_42	K03543	1.9e-129	431.0
NIPA01000020.1_50	K10229	3.3e-129	428.7
NIPA01000071.1_8	K00450	3.3999999999999995e-129	430.3
NIPA01000068.1_26	K23061	3.5e-129	428.5
NIPA01000011.1_24	K21757	3.6e-129	429.0
NIPA01000117.1_59	K06147	3.8999999999999995e-129	431.0
NIPA01000023.1_34	K07071	4.1e-129	430.9
NIPA01000059.1_117	K06968	4.3e-129	430.0
NIPA01000050.1_16	K11895	4.9e-129	430.2
NIPA01000039.1_53	K03435	5.4e-129	428.8
NIPA01000102.1_87	K01775	5.4999999999999996e-129	429.9
NIPA01000103.1_15	K06136	7.299999999999999e-129	427.9
NIPA01000092.1_83	K04761	7.799999999999999e-129	428.9
NIPA01000039.1_60	K19711	9.1e-129	427.5
NIPA01000108.1_130	K03545	9.7e-129	429.2
NIPA01000027.1_186	K01638	9.999999999999999e-129	429.3
NIPA01000086.1_352	K04765	1.2e-128	428.0
NIPA01000086.1_36	K03762	1.4e-128	428.5
NIPA01000064.1_10	K10805	1.8e-128	426.9
NIPA01000111.1_71	K01271	2.4e-128	427.8
NIPA01000051.1_10	K18099	4.9e-128	423.9
NIPA01000039.1_149	K01265	5.2e-128	426.7
NIPA01000051.1_12	K18100	5.3e-128	424.7
NIPA01000039.1_243	K03762	5.4e-128	426.6
NIPA01000027.1_19	K00766	6e-128	426.5
NIPA01000073.1_64	K03089	6.2e-128	425.8
NIPA01000092.1_66	K05888	6.5e-128	426.8
NIPA01000108.1_129	K18073	7.6e-128	423.1
NIPA01000002.1_112	K00042	7.999999999999999e-128	425.0
NIPA01000040.1_105	K08151	9.6e-128	425.1
NIPA01000039.1_213	K18130	1.0999999999999999e-127	422.2
NIPA01000014.1_13	K14347	1.0999999999999999e-127	424.8
NIPA01000018.1_122	K06179	1.0999999999999999e-127	425.4
NIPA01000086.1_171	K18093	1.2e-127	424.7
NIPA01000011.1_19	K05783	2.7e-127	422.1
NIPA01000086.1_313	K00673	4.199999999999999e-127	423.8
NIPA01000016.1_41	K07713	4.3e-127	423.4
NIPA01000018.1_263	K03543	4.8e-127	423.1
NIPA01000093.1_7	K03614	6.6e-127	422.5
NIPA01000051.1_8	K01713	8.899999999999999e-127	421.3
NIPA01000002.1_64	K02404	9.4e-127	422.8
NIPA01000102.1_107	K01995	1.0000000000000001e-126	422.7
NIPA01000018.1_116	K00912	1.0000000000000001e-126	422.4
NIPA01000099.1_161	K00926	1.2e-126	420.7
NIPA01000102.1_78	K02502	1.2e-126	422.0
NIPA01000099.1_76	K01458	1.5e-126	420.9
NIPA01000068.1_3	K03543	1.6e-126	421.4
NIPA01000082.1_56	K05596	1.8e-126	420.6
NIPA01000108.1_6	K05820	1.9e-126	421.3
NIPA01000077.1_46	K00625	1.9e-126	421.0
NIPA01000050.1_148	K01039	1.9e-126	421.1
NIPA01000023.1_2	K00018	2.2e-126	419.5
NIPA01000039.1_252	K01443	2.8000000000000002e-126	421.2
NIPA01000032.1_17	K01889	3.2e-126	421.2
NIPA01000059.1_37	K01008	4.5e-126	420.0
NIPA01000089.1_3	K07168	4.6e-126	420.0
NIPA01000117.1_44	K03040	5.3e-126	419.7
NIPA01000018.1_225	K03924	6e-126	420.0
NIPA01000073.1_25	K06597	6.1e-126	418.9
NIPA01000102.1_272	K00796	6.7e-126	419.7
NIPA01000082.1_106	K02563	7e-126	419.4
NIPA01000086.1_170	K07795	8.400000000000001e-126	418.8
NIPA01000022.1_45	K05832	1.2e-125	419.0
NIPA01000027.1_116	K22131	1.3e-125	416.6
NIPA01000064.1_3	K03119	1.4e-125	418.1
NIPA01000010.1_25	K19337	1.5000000000000002e-125	416.8
NIPA01000011.1_27	K03381	1.6000000000000002e-125	418.0
NIPA01000072.1_18	K07459	1.6000000000000002e-125	419.1
NIPA01000018.1_149	K05936	1.7000000000000001e-125	418.6
NIPA01000026.1_13	K03543	2e-125	417.8
NIPA01000102.1_298	K01894	2e-125	417.1
NIPA01000099.1_176	K19954	2.1000000000000002e-125	417.0
NIPA01000086.1_353	K12979	2.6e-125	416.8
NIPA01000102.1_7	K02848	3.1e-125	415.7
NIPA01000046.1_48	K03556	3.3e-125	418.4
NIPA01000068.1_83	K08166	4.3e-125	416.4
NIPA01000046.1_126	K03415	4.7000000000000006e-125	415.5
NIPA01000059.1_41	K01425	5.1e-125	417.2
NIPA01000023.1_75	K02011	5.900000000000001e-125	416.6
NIPA01000039.1_237	K00554	6.3e-125	416.5
NIPA01000010.1_158	K02338	6.500000000000001e-125	416.7
NIPA01000086.1_188	K03595	8.300000000000001e-125	415.8
NIPA01000052.1_74	K02482	9.200000000000001e-125	416.5
NIPA01000050.1_78	K16090	1.0000000000000001e-124	415.9
NIPA01000027.1_198	K16088	1.1000000000000002e-124	416.1
NIPA01000042.1_20	K00344	1.4000000000000002e-124	415.3
NIPA01000018.1_208	K13775	1.4000000000000002e-124	413.1
NIPA01000013.1_69	K00817	1.5000000000000002e-124	415.4
NIPA01000070.1_66	K20987	1.6e-124	412.5
NIPA01000102.1_240	K07814	2.5e-124	414.7
NIPA01000010.1_6	K01433	2.9e-124	414.5
NIPA01000018.1_157	K03405	3.2e-124	414.2
NIPA01000052.1_59	K12055	3.3000000000000003e-124	413.2
NIPA01000039.1_215	K09461	3.6e-124	414.6
NIPA01000046.1_52	K00162	4.2e-124	412.5
NIPA01000067.1_10	K07487	4.2e-124	413.4
NIPA01000086.1_190	K03474	4.5000000000000004e-124	413.1
NIPA01000048.1_165	K07233	4.5000000000000004e-124	412.4
NIPA01000102.1_291	K01918	4.6e-124	413.0
NIPA01000082.1_116	K07056	4.9000000000000005e-124	412.6
NIPA01000011.1_12	K15725	5.200000000000001e-124	413.8
NIPA01000050.1_132	K13932	7.5000000000000004e-124	411.3
NIPA01000046.1_144	K15468	8.3e-124	412.1
NIPA01000048.1_175	K11921	8.5e-124	411.2
NIPA01000111.1_111	K03885	1e-123	412.4
NIPA01000052.1_112	K18900	1e-123	411.0
NIPA01000042.1_49	K08082	1.3000000000000001e-123	411.9
NIPA01000035.1_38	K06222	1.4000000000000001e-123	409.7
NIPA01000082.1_100	K02535	1.9e-123	410.6
NIPA01000068.1_129	K11939	2e-123	411.5
NIPA01000102.1_96	K21831	2.4e-123	410.0
NIPA01000086.1_318	K05526	2.5e-123	410.0
NIPA01000086.1_429	K01714	3.6000000000000003e-123	410.4
NIPA01000050.1_60	K21699	3.6000000000000003e-123	409.3
NIPA01000013.1_80	K03312	4.6000000000000004e-123	410.3
NIPA01000018.1_223	K18900	6.0000000000000004e-123	408.5
NIPA01000068.1_9	K13587	7.200000000000001e-123	410.4
NIPA01000062.1_41	K02001	7.800000000000001e-123	410.1
NIPA01000102.1_38	K00249	8.2e-123	409.4
NIPA01000025.1_28	K04091	8.7e-123	408.9
NIPA01000104.1_24	K07258	8.9e-123	409.4
NIPA01000018.1_95	K00134	9.3e-123	409.5
NIPA01000038.1_98	K06180	9.7e-123	409.4
NIPA01000012.1_66	K13789	9.999999999999999e-123	408.5
NIPA01000025.1_26	K04091	1.2000000000000001e-122	408.4
NIPA01000010.1_179	K00344	1.7000000000000002e-122	408.4
NIPA01000102.1_110	K15373	1.9999999999999998e-122	406.0
NIPA01000013.1_88	K19337	1.9999999999999998e-122	406.6
NIPA01000086.1_52	K12055	2.3e-122	407.1
NIPA01000066.1_84	K00426	3.4000000000000003e-122	406.5
NIPA01000099.1_90	K05836	3.6e-122	405.5
NIPA01000079.1_27	K17317	3.9e-122	405.6
NIPA01000099.1_4	K07115	3.9e-122	407.7
NIPA01000018.1_92	K19696	6.1e-122	404.0
NIPA01000048.1_1	K06192	6.5e-122	406.8
NIPA01000073.1_42	K16264	6.5e-122	406.0
NIPA01000108.1_163	K19745	7.7e-122	404.8
NIPA01000048.1_69	K06131	1.2e-121	405.8
NIPA01000086.1_166	K03648	1.3e-121	405.6
NIPA01000002.1_29	K03307	1.5999999999999999e-121	405.6
NIPA01000082.1_66	K09947	1.5999999999999999e-121	404.6
NIPA01000013.1_83	K06178	3.1e-121	403.5
NIPA01000073.1_72	K07019	3.3e-121	404.0
NIPA01000086.1_191	K15257	3.3e-121	403.9
NIPA01000025.1_5	K03543	3.8e-121	403.7
NIPA01000002.1_57	K02419	4e-121	403.7
NIPA01000048.1_144	K01561	4.8e-121	402.1
NIPA01000117.1_55	K12243	6.6e-121	401.7
NIPA01000102.1_305	K07054	8.1e-121	402.0
NIPA01000018.1_175	K10015	8.799999999999999e-121	400.1
NIPA01000016.1_36	K00852	8.9e-121	402.8
NIPA01000018.1_311	K00616	1.0999999999999999e-120	402.9
NIPA01000063.1_6	K02017	1.2e-120	403.0
NIPA01000039.1_75	K02444	1.2e-120	401.0
NIPA01000040.1_168	K01996	1.4e-120	402.0
NIPA01000027.1_1	K01866	1.4999999999999999e-120	402.4
NIPA01000102.1_214	K03833	2.8e-120	401.2
NIPA01000039.1_158	K00674	2.8e-120	400.8
NIPA01000111.1_115	K12055	3e-120	400.2
NIPA01000059.1_104	K00042	3.5e-120	399.9
NIPA01000063.1_20	K16074	4.3999999999999996e-120	399.4
NIPA01000027.1_183	K05786	5.1999999999999995e-120	399.7
NIPA01000073.1_1	K17723	6.6e-120	399.3
NIPA01000035.1_47	K02013	8.7e-120	399.4
NIPA01000102.1_292	K00606	9.4e-120	400.0
NIPA01000038.1_64	K13017	1.2e-119	398.9
NIPA01000104.1_30	K08305	1.2e-119	399.5
NIPA01000093.1_41	K21218	1.3e-119	397.6
NIPA01000077.1_26	K07482	1.3e-119	398.2
NIPA01000086.1_277	K21023	1.4e-119	399.2
NIPA01000102.1_76	K04087	1.5e-119	397.8
NIPA01000018.1_129	K00645	1.8e-119	398.5
NIPA01000010.1_92	K02073	1.9000000000000001e-119	397.3
NIPA01000042.1_34	K07243	1.9000000000000001e-119	398.9
NIPA01000073.1_117	K11071	2.1000000000000002e-119	397.1
NIPA01000039.1_85	K09456	2.2e-119	398.3
NIPA01000027.1_156	K22226	2.6e-119	397.2
NIPA01000025.1_105	K02455	2.6e-119	397.3
NIPA01000099.1_197	K03306	2.6e-119	397.6
NIPA01000059.1_42	K07667	2.7e-119	397.0
NIPA01000117.1_22	K02886	2.7e-119	397.8
NIPA01000025.1_62	K01637	3.1000000000000003e-119	398.0
NIPA01000027.1_157	K02303	4e-119	397.3
NIPA01000023.1_35	K06955	5.3e-119	396.5
NIPA01000086.1_419	K20257	6.1e-119	395.0
NIPA01000092.1_100	K07636	6.3e-119	396.7
NIPA01000010.1_109	K09470	6.5e-119	395.8
NIPA01000020.1_4	K02049	7.4e-119	396.6
NIPA01000086.1_37	K02433	7.5e-119	397.0
NIPA01000064.1_51	K13283	7.600000000000001e-119	394.9
NIPA01000111.1_112	K06916	8.1e-119	396.6
NIPA01000039.1_136	K00677	9.3e-119	394.9
NIPA01000012.1_15	K21607	1e-118	395.0
NIPA01000010.1_177	K04096	1e-118	395.8
NIPA01000010.1_14	K21645	1.4000000000000002e-118	394.7
NIPA01000022.1_44	K01989	1.4000000000000002e-118	395.8
NIPA01000046.1_142	K00648	1.5e-118	395.7
NIPA01000040.1_146	K02406	1.7000000000000002e-118	395.4
NIPA01000027.1_18	K01609	2.3e-118	394.3
NIPA01000018.1_276	K06923	2.5e-118	393.8
NIPA01000039.1_144	K00806	3.4000000000000003e-118	393.5
NIPA01000066.1_29	K02575	3.4000000000000003e-118	394.7
NIPA01000099.1_141	K23055	3.7e-118	392.0
NIPA01000027.1_147	K04748	4.4000000000000006e-118	393.3
NIPA01000111.1_28	K02065	4.7e-118	393.0
NIPA01000099.1_137	K16044	7.1e-118	392.3
NIPA01000025.1_166	K06877	8.6e-118	393.3
NIPA01000102.1_108	K01996	8.9e-118	392.7
NIPA01000059.1_146	K11731	9.100000000000001e-118	392.3
NIPA01000017.1_4	K20261	9.4e-118	389.6
NIPA01000080.1_17	K02510	1e-117	392.4
NIPA01000039.1_296	K17713	1.4000000000000001e-117	392.3
NIPA01000102.1_4	K02843	1.4000000000000001e-117	392.3
NIPA01000099.1_48	K03183	1.6e-117	391.7
NIPA01000039.1_278	K13633	1.6e-117	390.7
NIPA01000018.1_210	K13779	1.7e-117	390.4
NIPA01000102.1_16	K12988	3.2e-117	389.8
NIPA01000018.1_160	K01264	3.4e-117	390.7
NIPA01000102.1_114	K08195	3.7e-117	390.7
NIPA01000035.1_4	K01921	3.8000000000000004e-117	391.3
NIPA01000111.1_97	K00767	4.8e-117	390.1
NIPA01000040.1_73	K01439	5.5e-117	390.6
NIPA01000102.1_124	K03189	5.9e-117	389.9
NIPA01000068.1_41	K04719	7e-117	390.0
NIPA01000038.1_176	K18030	7.7e-117	390.6
NIPA01000048.1_36	K07217	8.300000000000001e-117	388.7
NIPA01000059.1_81	K00606	8.9e-117	390.1
NIPA01000046.1_26	K15555	1.2e-116	388.4
NIPA01000027.1_61	K02054	1.2e-116	388.7
NIPA01000111.1_74	K18093	1.3e-116	388.4
NIPA01000039.1_87	K08172	1.4e-116	388.4
NIPA01000086.1_101	K00060	1.4999999999999999e-116	387.5
NIPA01000035.1_26	K18093	1.8999999999999998e-116	387.8
NIPA01000070.1_65	K12992	2.9e-116	386.5
NIPA01000056.1_14	K01778	2.9e-116	387.1
NIPA01000103.1_2	K01028	3.0999999999999996e-116	385.3
NIPA01000018.1_110	K09810	3.4e-116	387.2
NIPA01000018.1_194	K02229	3.9e-116	387.3
NIPA01000040.1_206	K11209	4.9999999999999997e-116	386.2
NIPA01000086.1_305	K10022	5.6e-116	385.0
NIPA01000018.1_120	K00075	6.099999999999999e-116	386.9
